;N° de factura;Fecha de factura;ID Cliente;País;Cantidad;Monto
387;554356;5/24/2021 9:25:00;12670.0;France;210;393.34
388;570868;10/12/2021 16:18:00;;United Kingdom;96;0.00
389;549264;4/7/2021 12:45:00;;United Kingdom;-21;0.00
390;566062;9/8/2021 15:39:00;14522.0;United Kingdom;251;482.07
391;545598;3/4/2021 11:16:00;;United Kingdom;-278;0.00
392;542965;2/2/2021 11:22:00;;United Kingdom;2;0.00
393;551293;4/27/2021 14:28:00;14298.0;United Kingdom;618;428.64
394;C543743;2/11/2021 13:39:00;12505.0;Italy;-1;-4.50
395;C546191;3/10/2021 10:57:00;16422.0;United Kingdom;-35;-24.50
396;C577131;11/17/2021 20:01:00;15861.0;United Kingdom;-1;-165.00
397;574747;11/7/2021 8:34:00;15618.0;United Kingdom;239;357.81
398;555846;6/7/2021 13:21:00;14180.0;United Kingdom;21;149.15
399;540455;1/7/2021 12:07:00;12583.0;France;491;730.16
400;573293;10/28/2021 15:14:00;;United Kingdom;10;0.00
401;562721;8/8/2021 16:31:00;15985.0;United Kingdom;208;242.84
402;545021;2/25/2021 14:11:00;17663.0;United Kingdom;179;371.39
403;555367;6/2/2021 14:28:00;17900.0;United Kingdom;49;79.80
404;569907;10/6/2021 16:41:00;12569.0;Germany;13;77.40
405;559819;7/12/2021 16:58:00;12682.0;France;117;256.70
406;C570331;10/10/2021 12:18:00;14606.0;United Kingdom;-1;-0.39
407;C565284;9/2/2021 11:31:00;12471.0;Germany;-13;-84.72
408;575579;11/10/2021 11:49:00;13081.0;United Kingdom;144;72.00
409;567918;9/22/2021 17:20:00;;United Kingdom;-1;0.00
410;578665;11/24/2021 17:02:00;16570.0;United Kingdom;208;427.08
411;547796;3/25/2021 12:34:00;14646.0;Netherlands;731;1407.86
412;554967;5/27/2021 16:23:00;;United Kingdom;1;5.95
413;C538531;12/13/2020 10:31:00;13715.0;United Kingdom;-2;-7.50
414;543032;2/2/2021 15:39:00;12990.0;United Kingdom;50;97.50
415;562166;8/3/2021 12:10:00;13209.0;United Kingdom;524;595.26
416;C561684;7/28/2021 19:36:00;13136.0;United Kingdom;-2;-16.50
417;556235;6/9/2021 15:29:00;12778.0;Netherlands;85;84.00
418;571741;10/19/2021 10:36:00;15610.0;United Kingdom;66;112.46
419;C546217;3/10/2021 12:04:00;14057.0;United Kingdom;-168;-70.56
420;537354;12/6/2020 12:23:00;12748.0;United Kingdom;85;133.07
421;560576;7/19/2021 14:59:00;17287.0;United Kingdom;110;202.07
422;581253;12/8/2021 11:15:00;16891.0;United Kingdom;28;115.95
423;576368;11/14/2021 18:33:00;;United Kingdom;-864;0.00
424;572913;10/26/2021 16:21:00;15993.0;United Kingdom;678;863.89
425;547324;3/22/2021 11:27:00;13014.0;United Kingdom;108;317.80
426;551900;5/5/2021 10:45:00;;United Kingdom;2;0.00
427;572534;10/24/2021 16:07:00;;United Kingdom;-2;0.00
428;579489;11/29/2021 15:22:00;16775.0;United Kingdom;27;129.15
429;565480;9/5/2021 11:27:00;18273.0;United Kingdom;40;102.00
430;565369;9/2/2021 15:02:00;;United Kingdom;1;0.00
431;551558;5/3/2021 10:41:00;17841.0;United Kingdom;152;327.71
432;C558202;6/27/2021 13:24:00;17841.0;United Kingdom;-3;-7.45
433;536614;12/2/2020 9:44:00;17850.0;United Kingdom;12;22.20
434;559525;7/10/2021 10:30:00;16923.0;United Kingdom;214;391.52
435;C543643;2/10/2021 17:44:00;16161.0;United Kingdom;-12;-28.75
436;536920;12/3/2020 12:01:00;;United Kingdom;58;69.30
437;560714;7/20/2021 13:10:00;14456.0;United Kingdom;20;26.25
438;548746;4/4/2021 12:11:00;12471.0;Germany;40;50.00
439;566248;9/11/2021 12:06:00;13272.0;United Kingdom;72;140.96
440;C577364;11/18/2021 16:18:00;14140.0;United Kingdom;-2;-15.00
441;565475;9/5/2021 10:47:00;14156.0;EIRE;5034;7480.06
442;565424;9/4/2021 12:24:00;15215.0;United Kingdom;92;300.04
443;540350;1/6/2021 14:14:00;18283.0;United Kingdom;61;108.45
444;553612;5/18/2021 10:48:00;17556.0;United Kingdom;101;157.90
445;540274;1/6/2021 11:59:00;14618.0;United Kingdom;92;211.80
446;550996;4/26/2021 8:57:00;16681.0;United Kingdom;260;314.92
447;581580;12/9/2021 12:20:00;12748.0;United Kingdom;82;94.11
448;C554519;5/24/2021 16:59:00;13549.0;United Kingdom;-1;-2.08
449;573987;11/2/2021 11:14:00;;United Kingdom;1;0.00
450;574149;11/3/2021 11:29:00;13709.0;United Kingdom;293;774.90
451;544408;2/18/2021 13:29:00;16726.0;United Kingdom;106;61.00
452;540273;1/6/2021 11:57:00;17368.0;United Kingdom;711;563.15
453;578993;11/27/2021 15:38:00;15987.0;United Kingdom;182;244.86
454;581395;12/8/2021 13:18:00;16892.0;United Kingdom;35;123.12
455;543279;2/6/2021 14:46:00;17105.0;United Kingdom;359;319.40
456;C546204;3/10/2021 11:13:00;13599.0;United Kingdom;-25;-11.80
457;577813;11/22/2021 9:06:00;14297.0;United Kingdom;458;580.38
458;545103;2/28/2021 11:57:00;15039.0;United Kingdom;2;11.90
459;552245;5/6/2021 19:42:00;12748.0;United Kingdom;14;108.87
460;C546416;3/13/2021 10:48:00;14800.0;United Kingdom;-8;-10.50
461;542905;2/1/2021 15:11:00;12540.0;Spain;193;288.98
462;574705;11/6/2021 14:06:00;14553.0;United Kingdom;21;194.40
463;564951;8/31/2021 13:35:00;;United Kingdom;1;8.25
464;565141;9/1/2021 13:40:00;17841.0;United Kingdom;212;354.39
465;576185;11/14/2021 11:25:00;;United Kingdom;-130;0.00
466;C562796;8/9/2021 14:27:00;13694.0;United Kingdom;-1;-64.00
467;560246;7/17/2021 12:17:00;14292.0;United Kingdom;328;1353.10
468;554026;5/20/2021 13:34:00;13324.0;United Kingdom;376;648.72
469;C549968;4/13/2021 14:24:00;14064.0;United Kingdom;-432;-155.52
470;568135;9/23/2021 17:04:00;;United Kingdom;664;1934.53
471;574952;11/8/2021 9:47:00;13924.0;United Kingdom;123;172.33
472;564095;8/23/2021 10:31:00;14930.0;Channel Islands;52;165.58
473;577298;11/18/2021 12:49:00;14299.0;United Kingdom;497;525.55
474;557886;6/23/2021 13:39:00;17799.0;United Kingdom;233;580.04
475;536884;12/3/2020 11:42:00;14589.0;United Kingdom;5;39.75
476;572676;10/25/2021 13:30:00;16258.0;United Kingdom;649;1462.45
477;557126;6/16/2021 19:21:00;18168.0;United Kingdom;83;115.15
478;557118;6/16/2021 17:05:00;14849.0;United Kingdom;254;364.16
479;562885;8/10/2021 11:30:00;14024.0;United Kingdom;51;65.25
480;576906;11/17/2021 9:33:00;18225.0;United Kingdom;575;616.48
481;C578274;11/23/2021 13:42:00;17828.0;Malta;-8;-30.81
482;552248;5/6/2021 19:49:00;12748.0;United Kingdom;3;7.15
483;556314;6/10/2021 10:47:00;;United Kingdom;-84;0.00
484;560997;7/22/2021 13:59:00;12627.0;Germany;426;768.02
485;551567;5/3/2021 11:12:00;;United Kingdom;13;0.00
486;569702;10/5/2021 16:09:00;14396.0;United Kingdom;186;377.64
487;580372;12/2/2021 17:04:00;16359.0;United Kingdom;91;110.73
488;543121;2/3/2021 13:58:00;12662.0;Germany;184;336.70
489;565240;9/2/2021 10:05:00;17949.0;United Kingdom;372;1047.12
490;539338;12/17/2020 10:54:00;17404.0;Sweden;3714;2646.30
491;C577390;11/18/2021 17:01:00;18276.0;United Kingdom;-1;-6.25
492;571439;10/17/2021 13:25:00;17206.0;United Kingdom;76;204.24
493;566667;9/14/2021 11:34:00;14660.0;United Kingdom;124;156.79
494;538879;12/14/2020 15:50:00;15392.0;United Kingdom;402;338.98
495;546520;3/14/2021 12:28:00;14911.0;EIRE;498;706.60
496;C576397;11/15/2021 10:48:00;13081.0;United Kingdom;-3;-29.85
497;559981;7/14/2021 11:30:00;14562.0;United Kingdom;246;603.54
498;543194;2/4/2021 12:25:00;;United Kingdom;-217;0.00
499;565426;9/4/2021 12:41:00;12851.0;United Kingdom;109;135.18
500;578999;11/27/2021 16:08:00;17595.0;United Kingdom;144;230.89
501;543049;2/3/2021 10:09:00;;United Kingdom;320;0.00
502;577158;11/18/2021 9:58:00;16293.0;United Kingdom;135;342.83
503;C550172;4/14/2021 16:54:00;17440.0;United Kingdom;-3;-1.17
504;569249;10/3/2021 10:15:00;14092.0;United Kingdom;153;351.17
505;536370;12/1/2020 8:45:00;12583.0;France;449;855.86
506;580561;12/5/2021 10:25:00;;United Kingdom;-9;0.00
507;572477;10/24/2021 13:39:00;;United Kingdom;-15;0.00
508;564040;8/22/2021 12:45:00;14560.0;United Kingdom;16;57.20
509;549983;4/13/2021 15:55:00;16348.0;United Kingdom;77;157.29
510;567628;9/21/2021 13:01:00;14060.0;United Kingdom;646;738.58
511;558389;6/29/2021 10:18:00;14383.0;United Kingdom;201;242.09
512;567917;9/22/2021 17:19:00;14298.0;United Kingdom;2235;1364.61
513;579121;11/28/2021 12:01:00;17299.0;United Kingdom;69;91.06
514;C549533;4/8/2021 17:08:00;12408.0;Belgium;-3;-14.85
515;565324;9/2/2021 13:18:00;13232.0;United Kingdom;105;169.85
516;567208;9/19/2021 11:01:00;;United Kingdom;2;0.00
517;575048;11/8/2021 12:12:00;;United Kingdom;-15;0.00
518;548148;3/29/2021 12:31:00;17931.0;United Kingdom;164;297.20
519;580658;12/5/2021 13:44:00;17090.0;United Kingdom;122;224.04
520;580308;12/2/2021 14:30:00;14250.0;United Kingdom;138;240.22
521;563177;8/12/2021 14:03:00;17293.0;United Kingdom;1;65.00
522;571622;10/18/2021 10:58:00;14798.0;United Kingdom;46;76.34
523;578029;11/22/2021 13:33:00;16985.0;United Kingdom;285;860.70
524;543907;2/14/2021 12:16:00;17346.0;United Kingdom;62;105.57
525;553205;5/16/2021 8:13:00;15813.0;United Kingdom;234;533.26
526;577393;11/18/2021 17:06:00;14031.0;United Kingdom;806;2068.09
527;C560589;7/19/2021 15:50:00;15249.0;United Kingdom;-17;-22.65
528;552972;5/12/2021 13:43:00;16043.0;United Kingdom;85;224.54
529;554997;5/29/2021 15:35:00;16746.0;United Kingdom;226;321.96
530;560600;7/19/2021 17:04:00;;United Kingdom;-2834;0.00
531;576326;11/14/2021 15:18:00;16504.0;United Kingdom;524;484.38
532;568150;9/25/2021 11:39:00;16689.0;United Kingdom;64;128.44
533;557670;6/22/2021 10:11:00;12798.0;Japan;2256;1607.04
534;562460;8/5/2021 11:19:00;17841.0;United Kingdom;169;245.83
535;C579739;11/30/2021 14:28:00;16956.0;United Kingdom;-2;-16.40
536;576388;11/15/2021 10:00:00;17510.0;United Kingdom;214;308.48
537;C569320;10/3/2021 12:19:00;15301.0;United Kingdom;-4;-34.90
538;542541;1/28/2021 14:25:00;;United Kingdom;345;1551.56
539;555836;6/7/2021 12:36:00;13098.0;United Kingdom;469;531.36
540;543273;2/6/2021 11:29:00;16456.0;United Kingdom;247;449.28
541;581399;12/8/2021 13:27:00;17528.0;United Kingdom;198;200.50
542;544905;2/24/2021 13:54:00;17117.0;United Kingdom;68;116.20
543;565389;9/2/2021 16:19:00;;United Kingdom;-16;0.00
544;C573253;10/28/2021 12:14:00;17552.0;United Kingdom;-1;-3.95
545;C577369;11/18/2021 16:20:00;14132.0;United Kingdom;-2;-5.90
546;576650;11/16/2021 10:34:00;14286.0;United Kingdom;1505;1935.90
547;549274;4/7/2021 13:07:00;12721.0;France;239;366.20
548;C557505;6/20/2021 16:05:00;17490.0;United Kingdom;-5;-18.75
549;575710;11/10/2021 17:29:00;17901.0;United Kingdom;24;110.38
550;562788;8/9/2021 13:48:00;17669.0;United Kingdom;206;368.50
551;555286;6/2/2021 9:40:00;14298.0;United Kingdom;36;51.00
552;547528;3/23/2021 15:05:00;;United Kingdom;2;0.00
553;554667;5/25/2021 15:18:00;15727.0;United Kingdom;214;374.82
554;548991;4/5/2021 13:48:00;16915.0;United Kingdom;29;112.49
555;554709;5/26/2021 10:35:00;15769.0;United Kingdom;600;1086.00
556;570333;10/10/2021 12:19:00;18126.0;United Kingdom;144;206.83
557;556214;6/9/2021 14:14:00;14913.0;United Kingdom;455;301.32
558;569850;10/6/2021 13:59:00;16432.0;United Kingdom;276;287.40
559;557351;6/20/2021 10:42:00;16670.0;United Kingdom;4;13.00
560;571692;10/18/2021 14:34:00;13860.0;United Kingdom;7;27.29
561;563613;8/18/2021 8:49:00;12688.0;Israel;3028;4873.81
562;564821;8/30/2021 12:16:00;14078.0;United Kingdom;73;221.46
563;565123;9/1/2021 11:56:00;17949.0;United Kingdom;96;480.00
564;574480;11/4/2021 12:42:00;15010.0;United Kingdom;184;308.94
565;556516;6/13/2021 10:46:00;;United Kingdom;50;351.42
566;569684;10/5/2021 14:42:00;13947.0;United Kingdom;44;90.60
567;561878;7/31/2021 12:34:00;17388.0;United Kingdom;59;189.83
568;579000;11/27/2021 16:18:00;13991.0;United Kingdom;14;31.30
569;573586;10/31/2021 14:48:00;14704.0;United Kingdom;1;15.00
570;556271;6/9/2021 19:40:00;17483.0;United Kingdom;50;155.10
571;C564900;8/31/2021 11:34:00;12948.0;United Kingdom;-3;-11.25
572;556495;6/12/2021 15:14:00;18069.0;United Kingdom;179;304.31
573;562042;8/2/2021 10:19:00;13075.0;United Kingdom;485;919.61
574;C546854;3/17/2021 13:55:00;17511.0;United Kingdom;-19;-30.13
575;543043;2/2/2021 17:15:00;17848.0;United Kingdom;13;44.35
576;542535;1/28/2021 13:37:00;12735.0;France;105;459.80
577;552676;5/10/2021 15:07:00;;United Kingdom;106;864.26
578;555323;6/2/2021 11:02:00;;United Kingdom;29;204.09
579;545327;3/1/2021 15:16:00;13166.0;United Kingdom;216;417.20
580;541001;1/13/2021 10:28:00;16500.0;United Kingdom;1;165.00
581;575203;11/9/2021 10:14:00;13018.0;United Kingdom;24;42.96
582;547079;3/20/2021 15:02:00;15408.0;United Kingdom;106;267.18
583;554557;5/25/2021 10:12:00;15804.0;United Kingdom;314;525.36
584;543586;2/10/2021 11:16:00;15809.0;United Kingdom;112;198.80
585;557846;6/23/2021 10:44:00;17365.0;United Kingdom;554;473.82
586;541511;1/18/2021 16:45:00;17576.0;United Kingdom;54;128.82
587;575483;11/9/2021 16:43:00;16996.0;United Kingdom;154;415.18
588;558113;6/27/2021 8:48:00;14911.0;EIRE;314;616.17
589;537030;12/3/2020 16:44:00;16455.0;United Kingdom;142;246.30
590;C566779;9/15/2021 10:03:00;13931.0;United Kingdom;-4;-6.60
591;562158;8/3/2021 11:45:00;15039.0;United Kingdom;219;536.58
592;578281;11/23/2021 13:53:00;14099.0;United Kingdom;74;213.80
593;581190;12/7/2021 16:55:00;;United Kingdom;-102;0.00
594;C576235;11/14/2021 13:28:00;17769.0;United Kingdom;-3;-12.45
595;571566;10/18/2021 10:19:00;13594.0;United Kingdom;359;396.97
596;572833;10/26/2021 11:41:00;12748.0;United Kingdom;15;30.82
597;580490;12/4/2021 12:48:00;15773.0;United Kingdom;311;635.68
598;C580919;12/6/2021 14:07:00;16571.0;United Kingdom;-27;-98.51
599;C575056;11/8/2021 12:24:00;17736.0;United Kingdom;-1;-39.95
600;573917;11/1/2021 17:08:00;18135.0;United Kingdom;48;147.00
601;573482;10/31/2021 11:20:00;;United Kingdom;-54;0.00
602;561655;7/28/2021 16:00:00;18102.0;United Kingdom;1828;6591.60
603;547511;3/23/2021 13:44:00;17411.0;United Kingdom;126;285.58
604;C558256;6/27/2021 17:08:00;13552.0;United Kingdom;-8;-19.50
605;540844;1/11/2021 16:24:00;12971.0;United Kingdom;38;71.50
606;546544;3/14/2021 15:41:00;16570.0;United Kingdom;232;454.08
607;540647;1/10/2021 14:57:00;17406.0;United Kingdom;515;1248.32
608;563955;8/22/2021 11:00:00;16652.0;United Kingdom;30;82.98
609;C537597;12/7/2020 12:34:00;15498.0;United Kingdom;-1;-281.00
610;577748;11/21/2021 14:24:00;15159.0;United Kingdom;828;1437.50
611;569480;10/4/2021 12:42:00;13408.0;United Kingdom;4;23.80
612;555472;6/3/2021 11:46:00;16701.0;United Kingdom;381;303.12
613;C572556;10/24/2021 17:26:00;17317.0;United Kingdom;-36;-38.16
614;538661;12/13/2020 15:42:00;15194.0;United Kingdom;119;309.05
615;C539565;12/20/2020 11:56:00;14113.0;United Kingdom;-7;-25.25
616;577747;11/21/2021 14:21:00;17450.0;United Kingdom;1182;5490.24
617;575391;11/9/2021 15:36:00;14354.0;United Kingdom;90;87.78
618;536808;12/2/2020 16:46:00;17659.0;United Kingdom;64;247.80
619;542396;1/27/2021 15:12:00;;United Kingdom;-4;0.00
620;575493;11/10/2021 8:39:00;18210.0;United Kingdom;271;321.37
621;556264;6/9/2021 18:42:00;16107.0;United Kingdom;94;532.90
622;539995;1/4/2021 10:12:00;;United Kingdom;-12;0.00
623;559401;7/8/2021 10:49:00;15039.0;United Kingdom;95;185.81
624;574035;11/2/2021 12:45:00;14606.0;United Kingdom;60;113.01
625;573407;10/30/2021 15:58:00;18067.0;United Kingdom;189;396.33
626;573752;11/1/2021 9:34:00;;United Kingdom;-90;0.00
627;542353;1/27/2021 12:19:00;16700.0;United Kingdom;463;508.36
628;547196;3/21/2021 12:44:00;12637.0;France;5;4.63
629;545300;3/1/2021 12:24:00;15092.0;United Kingdom;116;323.16
630;545896;3/7/2021 17:19:00;15869.0;United Kingdom;118;61.59
631;561652;7/28/2021 15:50:00;;United Kingdom;2;0.00
632;C579928;12/1/2021 9:29:00;14121.0;United Kingdom;-1;-25.00
633;568411;9/27/2021 10:52:00;;United Kingdom;426;2886.66
634;C538375;12/12/2020 11:19:00;17126.0;United Kingdom;-1;-9.95
635;557315;6/19/2021 16:02:00;15535.0;United Kingdom;38;125.01
636;569319;10/3/2021 12:17:00;14290.0;United Kingdom;448;728.50
637;552491;5/9/2021 16:01:00;17033.0;United Kingdom;66;300.30
638;566395;9/12/2021 12:48:00;14952.0;United Kingdom;164;683.80
639;556915;6/15/2021 13:35:00;15036.0;United Kingdom;86;192.54
640;565870;9/7/2021 15:10:00;16828.0;United Kingdom;1;15.00
641;551860;5/4/2021 15:41:00;15508.0;United Kingdom;32;110.64
642;569263;10/3/2021 11:37:00;18102.0;United Kingdom;1702;4849.10
643;547872;3/27/2021 14:34:00;16777.0;United Kingdom;50;177.25
644;577060;11/17/2021 14:36:00;14397.0;United Kingdom;92;131.80
645;542277;1/27/2021 10:30:00;14440.0;United Kingdom;191;529.01
646;543117;2/3/2021 13:30:00;12464.0;Belgium;21;213.90
647;537246;12/6/2020 10:27:00;12808.0;Portugal;53;129.40
648;579442;11/29/2021 13:37:00;15152.0;United Kingdom;88;262.80
649;C576858;11/16/2021 15:52:00;17183.0;United Kingdom;-2;-22.90
650;548728;4/4/2021 9:55:00;13198.0;United Kingdom;835;903.01
651;565202;9/1/2021 16:44:00;14482.0;United Kingdom;123;227.85
652;C578377;11/24/2021 11:44:00;14277.0;France;-360;-259.20
653;562015;8/1/2021 14:06:00;17615.0;United Kingdom;30;57.30
654;546388;3/11/2021 13:42:00;;United Kingdom;548;2472.63
655;549329;4/8/2021 10:49:00;;United Kingdom;-1;0.00
656;552867;5/12/2021 8:36:00;15513.0;United Kingdom;292;1105.00
657;564480;8/25/2021 13:24:00;17656.0;United Kingdom;240;318.92
658;540383;1/6/2021 17:47:00;16422.0;United Kingdom;203;406.77
659;550052;4/14/2021 12:00:00;17068.0;United Kingdom;198;422.55
660;536381;12/1/2020 9:41:00;15311.0;United Kingdom;198;449.98
661;557964;6/24/2021 9:27:00;15498.0;United Kingdom;165;272.26
662;549164;4/6/2021 17:20:00;;United Kingdom;-75;0.00
663;C538726;12/14/2020 11:18:00;13078.0;United Kingdom;-1;-2.95
664;570482;10/10/2021 17:00:00;17459.0;United Kingdom;227;300.39
665;545463;3/3/2021 8:36:00;13784.0;United Kingdom;57;96.75
666;569491;10/4/2021 13:25:00;14056.0;United Kingdom;240;528.68
667;567381;9/20/2021 10:12:00;17450.0;United Kingdom;6760;22104.80
668;569212;10/2/2021 12:05:00;15164.0;United Kingdom;217;474.87
669;549906;4/12/2021 16:28:00;14998.0;United Kingdom;105;183.64
670;569897;10/6/2021 16:01:00;17813.0;United Kingdom;595;1044.09
671;542694;1/31/2021 12:37:00;12908.0;United Kingdom;600;318.00
672;551817;5/4/2021 11:50:00;17974.0;United Kingdom;87;172.77
673;569241;10/3/2021 9:30:00;14488.0;United Kingdom;799;1064.28
674;545414;3/2/2021 12:43:00;12980.0;United Kingdom;24;838.80
675;C540380;1/6/2021 17:36:00;16094.0;United Kingdom;-12;-24.70
676;553039;5/13/2021 8:21:00;16422.0;United Kingdom;409;600.63
677;572229;10/21/2021 14:23:00;14329.0;United Kingdom;574;1161.36
678;536500;12/1/2020 12:35:00;17377.0;United Kingdom;102;223.90
679;568551;9/27/2021 14:58:00;14883.0;United Kingdom;250;184.21
680;553151;5/13/2021 14:53:00;13089.0;United Kingdom;416;692.96
681;578155;11/23/2021 11:32:00;12748.0;United Kingdom;73;176.94
682;541008;1/13/2021 10:48:00;17848.0;United Kingdom;68;72.26
683;C571750;10/19/2021 11:16:00;12744.0;Singapore;-2;-6068.06
684;574951;11/8/2021 9:44:00;15763.0;United Kingdom;84;564.43
685;C541688;1/20/2021 16:15:00;12683.0;France;-4;-43.80
686;563707;8/18/2021 14:53:00;16626.0;United Kingdom;50;137.30
687;541678;1/20/2021 14:13:00;17771.0;United Kingdom;110;115.80
688;542881;2/1/2021 12:54:00;14587.0;United Kingdom;58;150.20
689;580879;12/6/2021 12:18:00;17346.0;United Kingdom;66;137.09
690;579962;12/1/2021 11:12:00;14243.0;United Kingdom;66;107.42
691;561037;7/24/2021 11:55:00;12472.0;Germany;472;612.10
692;547664;3/24/2021 13:16:00;13069.0;United Kingdom;398;273.98
693;C571543;10/17/2021 16:53:00;17677.0;United Kingdom;-6;-24.90
694;544922;2/24/2021 16:46:00;15847.0;United Kingdom;348;180.68
695;541756;1/21/2021 11:42:00;12664.0;Finland;164;661.58
696;578531;11/24/2021 14:40:00;17364.0;United Kingdom;205;250.26
697;537896;12/9/2020 10:33:00;18071.0;United Kingdom;157;258.95
698;549949;4/13/2021 12:57:00;13208.0;United Kingdom;148;205.28
699;577812;11/22/2021 8:56:00;16956.0;United Kingdom;114;308.74
700;538106;12/9/2020 15:20:00;17950.0;United Kingdom;57;72.82
701;557297;6/19/2021 13:54:00;12421.0;Spain;145;239.35
702;C537820;12/8/2020 14:10:00;16016.0;United Kingdom;-1;-8.50
703;550360;4/18/2021 10:55:00;14978.0;United Kingdom;84;394.83
704;547843;3/27/2021 11:22:00;18273.0;United Kingdom;20;51.00
705;551660;5/3/2021 12:16:00;15271.0;United Kingdom;54;106.66
706;C548469;3/31/2021 12:32:00;14543.0;United Kingdom;-30;-283.21
707;562418;8/4/2021 16:34:00;16572.0;United Kingdom;176;367.32
708;580820;12/6/2021 11:32:00;13685.0;United Kingdom;2;3.20
709;554678;5/25/2021 16:03:00;;United Kingdom;-30;0.00
710;568990;9/29/2021 16:42:00;15933.0;United Kingdom;271;316.46
711;577024;11/17/2021 12:47:00;14704.0;United Kingdom;107;159.65
712;C559498;7/8/2021 14:06:00;15078.0;United Kingdom;-4;-14.06
713;C566758;9/14/2021 16:05:00;14292.0;United Kingdom;-4;-13.00
714;564739;8/28/2021 14:28:00;16931.0;United Kingdom;81;174.83
715;551057;4/26/2021 11:59:00;16942.0;United Kingdom;138;285.04
716;571032;10/13/2021 12:38:00;13827.0;United Kingdom;46;111.29
717;C554361;5/24/2021 10:15:00;17811.0;United Kingdom;-1;-4.95
718;543919;2/14/2021 14:03:00;13157.0;United Kingdom;190;197.82
719;571506;10/17/2021 15:22:00;15355.0;United Kingdom;21;126.25
720;570860;10/12/2021 15:25:00;;United Kingdom;44;0.00
721;570679;10/11/2021 15:26:00;17769.0;United Kingdom;132;376.90
722;578211;11/23/2021 11:47:00;12748.0;United Kingdom;343;319.71
723;558875;7/4/2021 13:35:00;13301.0;United Kingdom;81;153.13
724;548796;4/4/2021 12:42:00;15752.0;United Kingdom;340;403.78
725;572756;10/25/2021 17:32:00;15482.0;United Kingdom;384;360.00
726;561109;7/25/2021 11:43:00;15218.0;United Kingdom;212;298.20
727;546365;3/11/2021 11:35:00;12520.0;Germany;618;987.42
